  0%|                                                                                                                                                        | 0/6468 [00:00<?, ?it/s]Casting fp32 inputs back to torch.bfloat16 for flash-attn compatibility.
                                                                                                                                                                                      
{'loss': 7.2962, 'grad_norm': 225.7823944091797, 'learning_rate': 5e-05, 'epoch': 0.0}
{'loss': 0.9488, 'grad_norm': 11.378071784973145, 'learning_rate': 2.7651515151515152e-05, 'epoch': 0.45}
{'loss': 0.4234, 'grad_norm': 7.86514139175415, 'learning_rate': 2.7643784786641928e-05, 'epoch': 0.45}
{'loss': 1.2249, 'grad_norm': 9.648816108703613, 'learning_rate': 2.7636054421768708e-05, 'epoch': 0.45}
{'loss': 1.5513, 'grad_norm': 6.256874084472656, 'learning_rate': 2.7628324056895488e-05, 'epoch': 0.45}
{'loss': 1.1263, 'grad_norm': 12.123269081115723, 'learning_rate': 2.7620593692022268e-05, 'epoch': 0.45}
{'loss': 0.5988, 'grad_norm': 9.028158187866211, 'learning_rate': 2.761286332714904e-05, 'epoch': 0.45}
{'loss': 1.5391, 'grad_norm': 13.754080772399902, 'learning_rate': 2.760513296227582e-05, 'epoch': 0.45}
{'loss': 1.1284, 'grad_norm': 15.175013542175293, 'learning_rate': 2.75974025974026e-05, 'epoch': 0.45}
{'loss': 1.1404, 'grad_norm': 10.560091972351074, 'learning_rate': 2.758967223252938e-05, 'epoch': 0.45}
{'loss': 1.3323, 'grad_norm': 7.200494766235352, 'learning_rate': 2.7581941867656153e-05, 'epoch': 0.45}
{'loss': 0.9052, 'grad_norm': 9.256779670715332, 'learning_rate': 2.7574211502782933e-05, 'epoch': 0.45}
{'loss': 1.1493, 'grad_norm': 9.366512298583984, 'learning_rate': 2.7566481137909712e-05, 'epoch': 0.45}
{'loss': 1.2218, 'grad_norm': 8.68187141418457, 'learning_rate': 2.755875077303649e-05, 'epoch': 0.45}
{'loss': 1.5437, 'grad_norm': 14.375265121459961, 'learning_rate': 2.7551020408163265e-05, 'epoch': 0.45}
{'loss': 1.3054, 'grad_norm': 8.448144912719727, 'learning_rate': 2.754329004329004e-05, 'epoch': 0.45}
{'loss': 1.048, 'grad_norm': 14.42057991027832, 'learning_rate': 2.753555967841682e-05, 'epoch': 0.45}
{'loss': 1.6679, 'grad_norm': 9.116429328918457, 'learning_rate': 2.75278293135436e-05, 'epoch': 0.45}
{'loss': 1.0198, 'grad_norm': 7.256458282470703, 'learning_rate': 2.752009894867038e-05, 'epoch': 0.45}
{'loss': 1.6854, 'grad_norm': 9.395515441894531, 'learning_rate': 2.7512368583797154e-05, 'epoch': 0.45}
{'loss': 0.7212, 'grad_norm': 9.787425994873047, 'learning_rate': 2.7504638218923934e-05, 'epoch': 0.45}
{'loss': 0.7924, 'grad_norm': 8.654775619506836, 'learning_rate': 2.7496907854050714e-05, 'epoch': 0.45}
{'loss': 1.2951, 'grad_norm': 8.836921691894531, 'learning_rate': 2.7489177489177493e-05, 'epoch': 0.45}
{'loss': 1.5541, 'grad_norm': 19.121013641357422, 'learning_rate': 2.7481447124304266e-05, 'epoch': 0.45}
{'loss': 1.2682, 'grad_norm': 9.948513984680176, 'learning_rate': 2.7473716759431046e-05, 'epoch': 0.45}
{'loss': 1.3327, 'grad_norm': 10.150776863098145, 'learning_rate': 2.7465986394557826e-05, 'epoch': 0.45}
{'loss': 1.389, 'grad_norm': 12.226936340332031, 'learning_rate': 2.7458256029684602e-05, 'epoch': 0.45}
{'loss': 0.9407, 'grad_norm': 9.635844230651855, 'learning_rate': 2.7450525664811382e-05, 'epoch': 0.45}
{'loss': 1.1778, 'grad_norm': 16.09832000732422, 'learning_rate': 2.7442795299938155e-05, 'epoch': 0.45}
{'loss': 1.0948, 'grad_norm': 8.569113731384277, 'learning_rate': 2.7435064935064935e-05, 'epoch': 0.45}
{'loss': 1.5019, 'grad_norm': 7.087719440460205, 'learning_rate': 2.7427334570191715e-05, 'epoch': 0.45}
{'loss': 1.0553, 'grad_norm': 11.1162109375, 'learning_rate': 2.7419604205318494e-05, 'epoch': 0.45}
{'loss': 0.5706, 'grad_norm': 11.742412567138672, 'learning_rate': 2.7411873840445267e-05, 'epoch': 0.45}
{'loss': 1.707, 'grad_norm': 9.683990478515625, 'learning_rate': 2.7404143475572047e-05, 'epoch': 0.45}
{'loss': 1.0247, 'grad_norm': 9.142911911010742, 'learning_rate': 2.7396413110698827e-05, 'epoch': 0.45}
{'loss': 1.4187, 'grad_norm': 6.7548065185546875, 'learning_rate': 2.7388682745825607e-05, 'epoch': 0.45}
{'loss': 1.353, 'grad_norm': 9.784929275512695, 'learning_rate': 2.7380952380952383e-05, 'epoch': 0.45}
{'loss': 0.6511, 'grad_norm': 8.355116844177246, 'learning_rate': 2.737322201607916e-05, 'epoch': 0.45}
{'loss': 1.3373, 'grad_norm': 5.664161205291748, 'learning_rate': 2.736549165120594e-05, 'epoch': 0.45}
{'loss': 1.4037, 'grad_norm': 17.0238037109375, 'learning_rate': 2.7357761286332716e-05, 'epoch': 0.45}
{'loss': 1.1034, 'grad_norm': 10.967155456542969, 'learning_rate': 2.7350030921459496e-05, 'epoch': 0.45}
{'loss': 1.1649, 'grad_norm': 9.583693504333496, 'learning_rate': 2.734230055658627e-05, 'epoch': 0.45}
{'loss': 1.323, 'grad_norm': 9.417289733886719, 'learning_rate': 2.733457019171305e-05, 'epoch': 0.45}
{'loss': 1.5049, 'grad_norm': 9.12220573425293, 'learning_rate': 2.7326839826839828e-05, 'epoch': 0.45}
{'loss': 1.4148, 'grad_norm': 9.10617733001709, 'learning_rate': 2.7319109461966608e-05, 'epoch': 0.45}
{'loss': 0.9341, 'grad_norm': 9.63215446472168, 'learning_rate': 2.731137909709338e-05, 'epoch': 0.45}
{'loss': 1.1891, 'grad_norm': 10.004323959350586, 'learning_rate': 2.730364873222016e-05, 'epoch': 0.45}
{'loss': 1.3377, 'grad_norm': 7.6433329582214355, 'learning_rate': 2.729591836734694e-05, 'epoch': 0.45}
{'loss': 0.4462, 'grad_norm': 9.664793968200684, 'learning_rate': 2.728818800247372e-05, 'epoch': 0.45}
{'loss': 1.3352, 'grad_norm': 7.4025068283081055, 'learning_rate': 2.7280457637600497e-05, 'epoch': 0.45}
{'loss': 0.8614, 'grad_norm': 8.325835227966309, 'learning_rate': 2.7272727272727273e-05, 'epoch': 0.45}
{'loss': 1.1318, 'grad_norm': 6.818727016448975, 'learning_rate': 2.7264996907854053e-05, 'epoch': 0.45}
{'loss': 1.2519, 'grad_norm': 10.159444808959961, 'learning_rate': 2.725726654298083e-05, 'epoch': 0.46}
{'loss': 1.6841, 'grad_norm': 7.260087013244629, 'learning_rate': 2.724953617810761e-05, 'epoch': 0.46}
{'loss': 1.197, 'grad_norm': 10.804279327392578, 'learning_rate': 2.7241805813234382e-05, 'epoch': 0.46}
{'loss': 1.0169, 'grad_norm': 8.079052925109863, 'learning_rate': 2.7234075448361162e-05, 'epoch': 0.46}
{'loss': 0.7953, 'grad_norm': 9.09553050994873, 'learning_rate': 2.722634508348794e-05, 'epoch': 0.46}
{'loss': 1.1556, 'grad_norm': 11.975640296936035, 'learning_rate': 2.721861471861472e-05, 'epoch': 0.46}
{'loss': 1.2248, 'grad_norm': 6.050580024719238, 'learning_rate': 2.72108843537415e-05, 'epoch': 0.46}
{'loss': 1.1523, 'grad_norm': 6.749636173248291, 'learning_rate': 2.7203153988868274e-05, 'epoch': 0.46}
{'loss': 1.0602, 'grad_norm': 10.190516471862793, 'learning_rate': 2.7195423623995054e-05, 'epoch': 0.46}
{'loss': 1.7093, 'grad_norm': 7.75870418548584, 'learning_rate': 2.7187693259121834e-05, 'epoch': 0.46}
{'loss': 1.2684, 'grad_norm': 9.929876327514648, 'learning_rate': 2.717996289424861e-05, 'epoch': 0.46}
{'loss': 1.2517, 'grad_norm': 8.333883285522461, 'learning_rate': 2.7172232529375387e-05, 'epoch': 0.46}
{'loss': 1.2921, 'grad_norm': 10.319910049438477, 'learning_rate': 2.7164502164502163e-05, 'epoch': 0.46}
{'loss': 1.0715, 'grad_norm': 11.38051700592041, 'learning_rate': 2.7156771799628943e-05, 'epoch': 0.46}
{'loss': 1.1708, 'grad_norm': 8.070280075073242, 'learning_rate': 2.7149041434755723e-05, 'epoch': 0.46}
{'loss': 0.8313, 'grad_norm': 8.6836576461792, 'learning_rate': 2.7141311069882502e-05, 'epoch': 0.46}
{'loss': 1.2245, 'grad_norm': 12.30814266204834, 'learning_rate': 2.7133580705009275e-05, 'epoch': 0.46}
{'loss': 0.6471, 'grad_norm': 10.532622337341309, 'learning_rate': 2.7125850340136055e-05, 'epoch': 0.46}
{'loss': 1.5292, 'grad_norm': 8.440699577331543, 'learning_rate': 2.7118119975262835e-05, 'epoch': 0.46}
{'loss': 1.1164, 'grad_norm': 10.17127513885498, 'learning_rate': 2.7110389610389615e-05, 'epoch': 0.46}
{'loss': 0.8707, 'grad_norm': 9.19758129119873, 'learning_rate': 2.7102659245516388e-05, 'epoch': 0.46}
{'loss': 0.8368, 'grad_norm': 9.33303451538086, 'learning_rate': 2.7094928880643167e-05, 'epoch': 0.46}
{'loss': 1.3129, 'grad_norm': 9.982904434204102, 'learning_rate': 2.7087198515769947e-05, 'epoch': 0.46}
{'loss': 1.8489, 'grad_norm': 9.996443748474121, 'learning_rate': 2.7079468150896724e-05, 'epoch': 0.46}
{'loss': 0.8629, 'grad_norm': 10.733534812927246, 'learning_rate': 2.70717377860235e-05, 'epoch': 0.46}
{'loss': 1.5645, 'grad_norm': 7.7425031661987305, 'learning_rate': 2.7064007421150276e-05, 'epoch': 0.46}
{'loss': 1.7507, 'grad_norm': 10.171669006347656, 'learning_rate': 2.7056277056277056e-05, 'epoch': 0.46}
{'loss': 1.3592, 'grad_norm': 7.76234769821167, 'learning_rate': 2.7048546691403836e-05, 'epoch': 0.46}
{'loss': 0.912, 'grad_norm': 8.03969669342041, 'learning_rate': 2.7040816326530616e-05, 'epoch': 0.46}
{'loss': 1.1789, 'grad_norm': 7.5793776512146, 'learning_rate': 2.703308596165739e-05, 'epoch': 0.46}
{'loss': 1.357, 'grad_norm': 9.437651634216309, 'learning_rate': 2.702535559678417e-05, 'epoch': 0.46}
{'loss': 0.8816, 'grad_norm': 8.335721969604492, 'learning_rate': 2.701762523191095e-05, 'epoch': 0.46}
{'loss': 0.9869, 'grad_norm': 9.436006546020508, 'learning_rate': 2.7009894867037728e-05, 'epoch': 0.46}
{'loss': 1.1188, 'grad_norm': 10.876969337463379, 'learning_rate': 2.70021645021645e-05, 'epoch': 0.46}
{'loss': 1.1406, 'grad_norm': 10.085954666137695, 'learning_rate': 2.699443413729128e-05, 'epoch': 0.46}
{'loss': 0.835, 'grad_norm': 9.598413467407227, 'learning_rate': 2.698670377241806e-05, 'epoch': 0.46}
{'loss': 1.3848, 'grad_norm': 8.239790916442871, 'learning_rate': 2.6978973407544837e-05, 'epoch': 0.46}
{'loss': 1.0153, 'grad_norm': 13.898275375366211, 'learning_rate': 2.6971243042671617e-05, 'epoch': 0.46}
{'loss': 1.3349, 'grad_norm': 8.292150497436523, 'learning_rate': 2.696351267779839e-05, 'epoch': 0.46}
{'loss': 0.8336, 'grad_norm': 9.384538650512695, 'learning_rate': 2.695578231292517e-05, 'epoch': 0.46}
{'loss': 1.5485, 'grad_norm': 6.90452766418457, 'learning_rate': 2.694805194805195e-05, 'epoch': 0.46}
{'loss': 1.1234, 'grad_norm': 13.002293586730957, 'learning_rate': 2.694032158317873e-05, 'epoch': 0.46}
{'loss': 1.4529, 'grad_norm': 8.212981224060059, 'learning_rate': 2.6932591218305502e-05, 'epoch': 0.46}
{'loss': 1.4161, 'grad_norm': 8.55901050567627, 'learning_rate': 2.6924860853432282e-05, 'epoch': 0.46}
{'loss': 1.4622, 'grad_norm': 12.460184097290039, 'learning_rate': 2.6917130488559062e-05, 'epoch': 0.46}
{'loss': 0.8774, 'grad_norm': 14.048213958740234, 'learning_rate': 2.690940012368584e-05, 'epoch': 0.46}
{'loss': 1.466, 'grad_norm': 5.77383279800415, 'learning_rate': 2.690166975881262e-05, 'epoch': 0.46}
{'loss': 1.1245, 'grad_norm': 10.719074249267578, 'learning_rate': 2.6893939393939394e-05, 'epoch': 0.46}
{'loss': 0.9728, 'grad_norm': 8.119759559631348, 'learning_rate': 2.6886209029066174e-05, 'epoch': 0.46}
{'loss': 0.8548, 'grad_norm': 8.239590644836426, 'learning_rate': 2.687847866419295e-05, 'epoch': 0.46}
{'loss': 0.5653, 'grad_norm': 8.989226341247559, 'learning_rate': 2.687074829931973e-05, 'epoch': 0.46}
{'loss': 1.6331, 'grad_norm': 12.741608619689941, 'learning_rate': 2.6863017934446503e-05, 'epoch': 0.46}
{'loss': 1.3077, 'grad_norm': 9.530598640441895, 'learning_rate': 2.6855287569573283e-05, 'epoch': 0.46}
{'loss': 1.0121, 'grad_norm': 10.703606605529785, 'learning_rate': 2.6847557204700063e-05, 'epoch': 0.46}
{'loss': 1.0322, 'grad_norm': 6.6333794593811035, 'learning_rate': 2.6839826839826843e-05, 'epoch': 0.46}
{'loss': 1.5316, 'grad_norm': 8.68272876739502, 'learning_rate': 2.6832096474953616e-05, 'epoch': 0.46}
{'loss': 1.472, 'grad_norm': 10.333995819091797, 'learning_rate': 2.6824366110080396e-05, 'epoch': 0.46}
{'loss': 1.5239, 'grad_norm': 8.879483222961426, 'learning_rate': 2.6816635745207175e-05, 'epoch': 0.46}
{'loss': 0.9006, 'grad_norm': 9.643064498901367, 'learning_rate': 2.6808905380333955e-05, 'epoch': 0.46}
{'loss': 1.5921, 'grad_norm': 11.899301528930664, 'learning_rate': 2.6801175015460735e-05, 'epoch': 0.46}
{'loss': 1.2418, 'grad_norm': 12.945385932922363, 'learning_rate': 2.6793444650587508e-05, 'epoch': 0.46}
{'loss': 1.1794, 'grad_norm': 12.33848762512207, 'learning_rate': 2.6785714285714288e-05, 'epoch': 0.46}
{'loss': 1.3266, 'grad_norm': 6.04001522064209, 'learning_rate': 2.6777983920841064e-05, 'epoch': 0.46}
{'loss': 0.8521, 'grad_norm': 8.434591293334961, 'learning_rate': 2.6770253555967844e-05, 'epoch': 0.46}
{'loss': 1.5622, 'grad_norm': 14.482562065124512, 'learning_rate': 2.6762523191094617e-05, 'epoch': 0.46}
{'loss': 0.579, 'grad_norm': 9.25238037109375, 'learning_rate': 2.6754792826221397e-05, 'epoch': 0.47}
{'loss': 1.4009, 'grad_norm': 8.886981010437012, 'learning_rate': 2.6747062461348176e-05, 'epoch': 0.47}
{'loss': 0.9247, 'grad_norm': 8.969865798950195, 'learning_rate': 2.6739332096474956e-05, 'epoch': 0.47}
{'loss': 1.1167, 'grad_norm': 7.75954532623291, 'learning_rate': 2.6731601731601736e-05, 'epoch': 0.47}
{'loss': 0.8524, 'grad_norm': 7.745494842529297, 'learning_rate': 2.672387136672851e-05, 'epoch': 0.47}
{'loss': 1.3044, 'grad_norm': 9.533734321594238, 'learning_rate': 2.671614100185529e-05, 'epoch': 0.47}
{'loss': 1.2815, 'grad_norm': 11.508031845092773, 'learning_rate': 2.670841063698207e-05, 'epoch': 0.47}
{'loss': 1.2135, 'grad_norm': 8.83449935913086, 'learning_rate': 2.6700680272108845e-05, 'epoch': 0.47}
{'loss': 1.0226, 'grad_norm': 6.610086441040039, 'learning_rate': 2.669294990723562e-05, 'epoch': 0.47}
{'loss': 1.3098, 'grad_norm': 13.605085372924805, 'learning_rate': 2.66852195423624e-05, 'epoch': 0.47}
{'loss': 0.8152, 'grad_norm': 12.697489738464355, 'learning_rate': 2.6677489177489178e-05, 'epoch': 0.47}
{'loss': 1.3851, 'grad_norm': 12.957328796386719, 'learning_rate': 2.6669758812615957e-05, 'epoch': 0.47}
{'loss': 1.2463, 'grad_norm': 11.57277774810791, 'learning_rate': 2.6662028447742737e-05, 'epoch': 0.47}
{'loss': 1.1089, 'grad_norm': 6.872889995574951, 'learning_rate': 2.665429808286951e-05, 'epoch': 0.47}
{'loss': 1.2213, 'grad_norm': 9.20131778717041, 'learning_rate': 2.664656771799629e-05, 'epoch': 0.47}
{'loss': 1.3404, 'grad_norm': 9.584378242492676, 'learning_rate': 2.663883735312307e-05, 'epoch': 0.47}
{'loss': 0.6842, 'grad_norm': 10.009004592895508, 'learning_rate': 2.663110698824985e-05, 'epoch': 0.47}
{'loss': 1.6981, 'grad_norm': 9.187126159667969, 'learning_rate': 2.6623376623376623e-05, 'epoch': 0.47}
{'loss': 1.3138, 'grad_norm': 12.923379898071289, 'learning_rate': 2.6615646258503402e-05, 'epoch': 0.47}
{'loss': 1.262, 'grad_norm': 10.815027236938477, 'learning_rate': 2.6607915893630182e-05, 'epoch': 0.47}
{'loss': 1.0749, 'grad_norm': 8.455632209777832, 'learning_rate': 2.660018552875696e-05, 'epoch': 0.47}
{'loss': 1.339, 'grad_norm': 10.522018432617188, 'learning_rate': 2.6592455163883735e-05, 'epoch': 0.47}
{'loss': 1.1722, 'grad_norm': 8.43422794342041, 'learning_rate': 2.6584724799010515e-05, 'epoch': 0.47}
{'loss': 1.2022, 'grad_norm': 8.682367324829102, 'learning_rate': 2.657699443413729e-05, 'epoch': 0.47}
{'loss': 1.109, 'grad_norm': 7.320796489715576, 'learning_rate': 2.656926406926407e-05, 'epoch': 0.47}
{'loss': 1.3857, 'grad_norm': 7.371403694152832, 'learning_rate': 2.656153370439085e-05, 'epoch': 0.47}
{'loss': 1.2397, 'grad_norm': 8.494654655456543, 'learning_rate': 2.6553803339517624e-05, 'epoch': 0.47}
{'loss': 0.8455, 'grad_norm': 5.859696865081787, 'learning_rate': 2.6546072974644403e-05, 'epoch': 0.47}
{'loss': 1.1623, 'grad_norm': 4.948981285095215, 'learning_rate': 2.6538342609771183e-05, 'epoch': 0.47}
{'loss': 1.389, 'grad_norm': 6.307124614715576, 'learning_rate': 2.6530612244897963e-05, 'epoch': 0.47}
{'loss': 1.4758, 'grad_norm': 9.30496883392334, 'learning_rate': 2.6522881880024736e-05, 'epoch': 0.47}
{'loss': 1.1139, 'grad_norm': 11.946337699890137, 'learning_rate': 2.6515151515151516e-05, 'epoch': 0.47}
{'loss': 1.2856, 'grad_norm': 9.209845542907715, 'learning_rate': 2.6507421150278296e-05, 'epoch': 0.47}
{'loss': 0.8329, 'grad_norm': 11.372901916503906, 'learning_rate': 2.6499690785405072e-05, 'epoch': 0.47}
{'loss': 1.6097, 'grad_norm': 7.626883506774902, 'learning_rate': 2.6491960420531852e-05, 'epoch': 0.47}
{'loss': 0.9128, 'grad_norm': 9.620549201965332, 'learning_rate': 2.6484230055658625e-05, 'epoch': 0.47}
{'loss': 0.9307, 'grad_norm': 10.837409019470215, 'learning_rate': 2.6476499690785405e-05, 'epoch': 0.47}
{'loss': 1.1174, 'grad_norm': 8.557673454284668, 'learning_rate': 2.6468769325912184e-05, 'epoch': 0.47}
{'loss': 1.7842, 'grad_norm': 7.351936340332031, 'learning_rate': 2.6461038961038964e-05, 'epoch': 0.47}
{'loss': 0.4806, 'grad_norm': 10.87199592590332, 'learning_rate': 2.6453308596165737e-05, 'epoch': 0.47}
{'loss': 0.575, 'grad_norm': 10.357463836669922, 'learning_rate': 2.6445578231292517e-05, 'epoch': 0.47}
{'loss': 0.9418, 'grad_norm': 12.412545204162598, 'learning_rate': 2.6437847866419297e-05, 'epoch': 0.47}
{'loss': 1.0485, 'grad_norm': 8.198956489562988, 'learning_rate': 2.6430117501546076e-05, 'epoch': 0.47}
{'loss': 1.3888, 'grad_norm': 7.97740364074707, 'learning_rate': 2.6422387136672856e-05, 'epoch': 0.47}
{'loss': 1.2227, 'grad_norm': 9.927309036254883, 'learning_rate': 2.641465677179963e-05, 'epoch': 0.47}
{'loss': 0.9191, 'grad_norm': 7.723042964935303, 'learning_rate': 2.640692640692641e-05, 'epoch': 0.47}
{'loss': 1.1284, 'grad_norm': 10.518735885620117, 'learning_rate': 2.6399196042053185e-05, 'epoch': 0.47}
{'loss': 0.9316, 'grad_norm': 11.622245788574219, 'learning_rate': 2.6391465677179965e-05, 'epoch': 0.47}
{'loss': 0.8277, 'grad_norm': 11.69417953491211, 'learning_rate': 2.6383735312306738e-05, 'epoch': 0.47}
{'loss': 1.0078, 'grad_norm': 10.591570854187012, 'learning_rate': 2.6376004947433518e-05, 'epoch': 0.47}
{'loss': 1.3724, 'grad_norm': 6.323136806488037, 'learning_rate': 2.6368274582560298e-05, 'epoch': 0.47}
{'loss': 1.4625, 'grad_norm': 8.794683456420898, 'learning_rate': 2.6360544217687078e-05, 'epoch': 0.47}
{'loss': 0.7091, 'grad_norm': 11.07851791381836, 'learning_rate': 2.6352813852813857e-05, 'epoch': 0.47}
{'loss': 1.3004, 'grad_norm': 7.787448406219482, 'learning_rate': 2.634508348794063e-05, 'epoch': 0.47}
{'loss': 1.4419, 'grad_norm': 9.558765411376953, 'learning_rate': 2.633735312306741e-05, 'epoch': 0.47}
{'loss': 1.1445, 'grad_norm': 10.351425170898438, 'learning_rate': 2.632962275819419e-05, 'epoch': 0.47}
{'loss': 1.385, 'grad_norm': 9.978995323181152, 'learning_rate': 2.632189239332097e-05, 'epoch': 0.47}
{'loss': 1.3009, 'grad_norm': 10.1369047164917, 'learning_rate': 2.6314162028447743e-05, 'epoch': 0.47}
{'loss': 1.0126, 'grad_norm': 8.094919204711914, 'learning_rate': 2.6306431663574523e-05, 'epoch': 0.47}
{'loss': 0.9587, 'grad_norm': 6.469372272491455, 'learning_rate': 2.62987012987013e-05, 'epoch': 0.47}
{'loss': 1.4631, 'grad_norm': 9.225754737854004, 'learning_rate': 2.629097093382808e-05, 'epoch': 0.47}
{'loss': 1.1143, 'grad_norm': 8.267093658447266, 'learning_rate': 2.6283240568954852e-05, 'epoch': 0.47}
{'loss': 1.4288, 'grad_norm': 12.171037673950195, 'learning_rate': 2.627551020408163e-05, 'epoch': 0.47}
{'loss': 0.9155, 'grad_norm': 9.599617004394531, 'learning_rate': 2.626777983920841e-05, 'epoch': 0.47}
{'loss': 1.2577, 'grad_norm': 10.118536949157715, 'learning_rate': 2.626004947433519e-05, 'epoch': 0.47}
{'loss': 0.8264, 'grad_norm': 11.65252685546875, 'learning_rate': 2.625231910946197e-05, 'epoch': 0.48}
{'loss': 0.6682, 'grad_norm': 8.846359252929688, 'learning_rate': 2.6244588744588744e-05, 'epoch': 0.48}
{'loss': 1.0597, 'grad_norm': 6.964545726776123, 'learning_rate': 2.6236858379715524e-05, 'epoch': 0.48}
{'loss': 1.2812, 'grad_norm': 10.917939186096191, 'learning_rate': 2.6229128014842303e-05, 'epoch': 0.48}
{'loss': 1.1379, 'grad_norm': 8.914871215820312, 'learning_rate': 2.6221397649969083e-05, 'epoch': 0.48}
{'loss': 1.1599, 'grad_norm': 9.868966102600098, 'learning_rate': 2.6213667285095856e-05, 'epoch': 0.48}
{'loss': 0.9971, 'grad_norm': 9.715790748596191, 'learning_rate': 2.6205936920222636e-05, 'epoch': 0.48}
{'loss': 1.6185, 'grad_norm': 10.230477333068848, 'learning_rate': 2.6198206555349412e-05, 'epoch': 0.48}
{'loss': 1.19, 'grad_norm': 8.891000747680664, 'learning_rate': 2.6190476190476192e-05, 'epoch': 0.48}
{'loss': 0.9828, 'grad_norm': 7.751667022705078, 'learning_rate': 2.6182745825602972e-05, 'epoch': 0.48}
{'loss': 0.9953, 'grad_norm': 8.19432258605957, 'learning_rate': 2.6175015460729745e-05, 'epoch': 0.48}
{'loss': 0.9535, 'grad_norm': 10.238306999206543, 'learning_rate': 2.6167285095856525e-05, 'epoch': 0.48}
{'loss': 1.2529, 'grad_norm': 8.795690536499023, 'learning_rate': 2.6159554730983305e-05, 'epoch': 0.48}
{'loss': 1.0375, 'grad_norm': 11.672444343566895, 'learning_rate': 2.6151824366110084e-05, 'epoch': 0.48}
{'loss': 1.4285, 'grad_norm': 8.884856224060059, 'learning_rate': 2.6144094001236857e-05, 'epoch': 0.48}
{'loss': 1.2565, 'grad_norm': 9.208499908447266, 'learning_rate': 2.6136363636363637e-05, 'epoch': 0.48}
{'loss': 1.3552, 'grad_norm': 8.805765151977539, 'learning_rate': 2.6128633271490417e-05, 'epoch': 0.48}
{'loss': 1.2956, 'grad_norm': 9.26209545135498, 'learning_rate': 2.6120902906617197e-05, 'epoch': 0.48}
{'loss': 1.7075, 'grad_norm': 7.924930095672607, 'learning_rate': 2.6113172541743973e-05, 'epoch': 0.48}
{'loss': 1.252, 'grad_norm': 6.7403244972229, 'learning_rate': 2.610544217687075e-05, 'epoch': 0.48}
{'loss': 1.3666, 'grad_norm': 5.928134441375732, 'learning_rate': 2.6097711811997526e-05, 'epoch': 0.48}
{'loss': 1.1301, 'grad_norm': 7.660645484924316, 'learning_rate': 2.6089981447124306e-05, 'epoch': 0.48}
{'loss': 0.9979, 'grad_norm': 9.69115924835205, 'learning_rate': 2.6082251082251085e-05, 'epoch': 0.48}
{'loss': 1.0588, 'grad_norm': 7.709893226623535, 'learning_rate': 2.607452071737786e-05, 'epoch': 0.48}
{'loss': 1.4996, 'grad_norm': 8.863821029663086, 'learning_rate': 2.6066790352504638e-05, 'epoch': 0.48}
{'loss': 1.1264, 'grad_norm': 7.75521993637085, 'learning_rate': 2.6059059987631418e-05, 'epoch': 0.48}
{'loss': 1.7186, 'grad_norm': 7.923966407775879, 'learning_rate': 2.6051329622758198e-05, 'epoch': 0.48}
{'loss': 1.2052, 'grad_norm': 16.232084274291992, 'learning_rate': 2.604359925788497e-05, 'epoch': 0.48}
{'loss': 1.2679, 'grad_norm': 11.115344047546387, 'learning_rate': 2.603586889301175e-05, 'epoch': 0.48}
{'loss': 1.1155, 'grad_norm': 9.8619384765625, 'learning_rate': 2.602813852813853e-05, 'epoch': 0.48}
{'loss': 1.3148, 'grad_norm': 8.803526878356934, 'learning_rate': 2.6020408163265307e-05, 'epoch': 0.48}
{'loss': 1.3308, 'grad_norm': 7.928244113922119, 'learning_rate': 2.6012677798392087e-05, 'epoch': 0.48}
{'loss': 1.6548, 'grad_norm': 9.819344520568848, 'learning_rate': 2.6004947433518863e-05, 'epoch': 0.48}
{'loss': 1.1894, 'grad_norm': 7.486562728881836, 'learning_rate': 2.599721706864564e-05, 'epoch': 0.48}
{'loss': 1.3501, 'grad_norm': 7.431612014770508, 'learning_rate': 2.598948670377242e-05, 'epoch': 0.48}
{'loss': 1.3508, 'grad_norm': 8.428340911865234, 'learning_rate': 2.59817563388992e-05, 'epoch': 0.48}
{'loss': 1.3758, 'grad_norm': 11.474979400634766, 'learning_rate': 2.5974025974025972e-05, 'epoch': 0.48}
{'loss': 1.1828, 'grad_norm': 10.128002166748047, 'learning_rate': 2.5966295609152752e-05, 'epoch': 0.48}
{'loss': 1.1129, 'grad_norm': 9.904244422912598, 'learning_rate': 2.595856524427953e-05, 'epoch': 0.48}
{'loss': 1.3955, 'grad_norm': 9.318804740905762, 'learning_rate': 2.595083487940631e-05, 'epoch': 0.48}
{'loss': 0.8753, 'grad_norm': 11.972681999206543, 'learning_rate': 2.594310451453309e-05, 'epoch': 0.48}
{'loss': 1.2657, 'grad_norm': 8.86186695098877, 'learning_rate': 2.5935374149659864e-05, 'epoch': 0.48}
{'loss': 0.5806, 'grad_norm': 10.301522254943848, 'learning_rate': 2.5927643784786644e-05, 'epoch': 0.48}
{'loss': 0.6515, 'grad_norm': 11.122608184814453, 'learning_rate': 2.591991341991342e-05, 'epoch': 0.48}
{'loss': 1.3187, 'grad_norm': 7.237302303314209, 'learning_rate': 2.59121830550402e-05, 'epoch': 0.48}
{'loss': 1.2425, 'grad_norm': 8.268726348876953, 'learning_rate': 2.5904452690166976e-05, 'epoch': 0.48}
{'loss': 1.3991, 'grad_norm': 7.425264835357666, 'learning_rate': 2.5896722325293753e-05, 'epoch': 0.48}
